FECHA_CORTE,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,FECHA_EVENTO,HORA_EVENTO,COD_ESTACION,LAT_ESTACION,LON_ESTACION,ACEL_MAX_VERTICAL,ACEL_MAX_NORTE-SUR,ACEL_MAX_ESTE-OESTE
20240523,150117,LIMA,LIMA,LOS OLIVOS,20190322,75028,LOLI,-12.003,-77.066,4.8375,7.5865,7.7945
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20190322,75028,ANRA,-12.127,-76.982,3.8773,4.7462,4.3697
20240523,70104,CALLAO,CALLAO,LA PERLA,20190322,75028,PERL,-12.065,-77.108,2.2464,2.7008,2.1538
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190326,225709,MOQA,-17.193,-70.935,0.639,1.2308,1.2274
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190326,225709,TOQA,-17.304,-70.643,1.4259,3.3313,2.4039
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190327,125147,ATIC,-16.224,-73.616,0.4023,0.8277,0.6044
20240523,110301,ICA,NAZCA,NAZCA,20190327,125147,NASC,-14.823,-74.939,0.7242,1.4906,1.2068
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190328,103959,CBTB,-9.064,-78.618,0.0226,0.0491,0.0562
20240523,150118,LIMA,LIMA,LURIGANCHO,20190331,102752,NNAA,-11.991,-76.844,0.4952,0.5022,0.4707
20240523,150125,LIMA,LIMA,PUENTE PIEDRA,20190331,102752,PIDR,-11.868,-77.075,2.7168,2.7964,1.9063
20240523,150131,LIMA,LIMA,SAN ISIDRO,20190331,102752,SNIS,-12.102,-77.033,1.0765,0.9691,0.7943
20240523,150142,LIMA,LIMA,VILLA EL SALVADOR,20190331,102752,VSAL,-12.229,-76.923,1.596,2.6679,2.384
20240523,150135,LIMA,LIMA,SAN MARTIN DE PORRES,20190331,102752,SMDP,-12.027,-77.08,1.3074,1.8081,1.0152
20240523,150137,LIMA,LIMA,SANTA ANITA,20190331,102752,SANI,-12.045,-76.973,1.3273,0.8312,1.2407
20240523,200101,PIURA,PIURA,PIURA,20190331,102752,UDEP,-5.17,-80.639,0.6263,0.4103,0.4303
20240523,150114,LIMA,LIMA,LA MOLINA,20190331,102752,RINC,-12.087,-76.923,3.5731,2.8285,2.8447
20240523,150114,LIMA,LIMA,LA MOLINA,20190331,102752,UNAL,-12.085,-76.948,0.4799,0.396,0.3901
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190331,102752,CBTB,-9.064,-78.618,6.1,10.2091,10.5901
20240523,150130,LIMA,LIMA,SAN BORJA,20190331,102752,CERA,-12.103,-76.998,1.54,0.6523,0.8366
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20190331,102752,ANRA,-12.127,-76.982,1.2496,1.0228,0.847
20240523,150115,LIMA,LIMA,LA VICTORIA,20190331,102752,VICT,-12.087,-77.022,2.3524,1.6754,1.3652
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190401,153507,CHAL,-15.857,-74.247,2.6974,7.0314,6.6395
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190401,153507,TOQA,-17.304,-70.643,0.0182,0.031,0.0301
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190401,153507,ATIC,-16.224,-73.616,0.3537,0.5071,0.5479
20240523,150111,LIMA,LIMA,EL AGUSTINO,20190405,44504,HJUN,-12.051,-76.999,0.5797,0.4933,0.9768
20240523,150142,LIMA,LIMA,VILLA EL SALVADOR,20190405,44504,VSAL,-12.229,-76.923,0.8842,1.5589,1.5018
20240523,150135,LIMA,LIMA,SAN MARTIN DE PORRES,20190405,44504,SMDP,-12.027,-77.08,0.3991,0.5062,0.4684
20240523,150118,LIMA,LIMA,LURIGANCHO,20190405,44504,NNAA,-11.991,-76.844,0.1832,0.1663,0.2112
20240523,150113,LIMA,LIMA,JESUS MARIA,20190405,44504,JEMA,-12.078,-77.046,0.2526,0.4749,0.4507
20240523,150131,LIMA,LIMA,SAN ISIDRO,20190405,44504,SNIS,-12.102,-77.033,0.2266,0.3508,0.5228
20240523,150130,LIMA,LIMA,SAN BORJA,20190405,44504,CERA,-12.103,-76.998,0.2523,0.3743,0.6387
20240523,150124,LIMA,LIMA,PUCUSANA,20190405,44504,PUCU,-12.492,-76.788,0.343,0.7386,0.5666
20240523,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,20190405,44504,SCVM,-12.142,-76.941,0.8835,0.9086,1.2492
20240523,110502,ICA,PISCO,HUANCANO,20190405,44504,PRS2,-13.642,-75.545,0.4076,0.6541,0.6165
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190405,115842,MOQA,-17.193,-70.935,0.9007,1.6713,1.759
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190405,115842,TOQA,-17.304,-70.643,1.2782,2.3057,3.4976
20240523,40701,AREQUIPA,ISLAY,MOLLENDO,20190405,115842,MOLL,-17.017,-72.022,0.1389,0.1409,0.1507
20240523,180301,MOQUEGUA,ILO,ILO,20190405,115842,ILOM,-17.635,-71.342,1.1555,1.7182,2.0737
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190406,201501,MOQA,-17.193,-70.935,0.5518,1.0434,0.9417
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190406,201501,ATIC,-16.224,-73.616,0.8974,1.3343,2.4876
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190406,201501,CHAL,-15.857,-74.247,0.5538,0.8241,0.9288
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190406,201501,TOQA,-17.304,-70.643,0.688,1.3973,1.1631
20240523,180301,MOQUEGUA,ILO,ILO,20190406,201501,ILOM,-17.635,-71.342,0.2086,0.2897,0.3057
20240523,150127,LIMA,LIMA,PUNTA NEGRA,20190411,105032,PNEG,-12.367,-76.794,10.1134,7.6779,8.6495
20240523,150114,LIMA,LIMA,LA MOLINA,20190411,105032,RINC,-12.087,-76.923,4.2151,4.8824,5.6143
20240523,150128,LIMA,LIMA,RIMAC,20190411,105032,RIMA,-12.023,-77.027,2.1412,3.8112,4.1742
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20190411,105032,ANRA,-12.127,-76.982,1.6398,1.8108,2.7175
20240523,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,20190411,105032,SCVM,-12.142,-76.941,4.1334,4.9437,7.9156
20240523,150130,LIMA,LIMA,SAN BORJA,20190411,105032,CERA,-12.103,-76.998,1.3944,1.8887,1.7036
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20190411,105032,OCCO,-13.286,-74.548,0.3319,0.6333,0.5127
20240523,150109,LIMA,LIMA,CIENEGUILLA,20190411,105032,CIJS,-12.115,-76.814,4.1722,5.1247,6.5424
20240523,150131,LIMA,LIMA,SAN ISIDRO,20190411,105032,SNIS,-12.102,-77.033,1.2299,2.0883,1.9029
20240523,110502,ICA,PISCO,HUANCANO,20190411,105032,PRS2,-13.642,-75.545,15.1788,33.3095,30.8219
20240523,150124,LIMA,LIMA,PUCUSANA,20190411,105032,PUCU,-12.492,-76.788,2.6426,4.3531,3.5754
20240523,150118,LIMA,LIMA,LURIGANCHO,20190411,105032,NNAA,-11.991,-76.844,0.759,1.0601,1.0363
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190412,25426,CBTB,-9.064,-78.618,0.02,0.0353,0.046
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190412,25426,PUCA,-8.393,-74.668,0.4155,0.6141,0.5112
20240523,150114,LIMA,LIMA,LA MOLINA,20190412,25426,UNAL,-12.085,-76.948,0.0039,0.0083,0.0073
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190412,25427,PUCA,-8.393,-74.668,0.4155,0.6141,0.5112
20240523,200101,PIURA,PIURA,PIURA,20190417,100100,UDEP,-5.17,-80.639,1.3068,2.9179,2.8445
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190417,100100,CBTB,-9.064,-78.618,0.2613,0.7334,0.7131
20240523,200101,PIURA,PIURA,PIURA,20190417,100101,UDEP,-5.17,-80.639,1.3068,2.9179,2.8445
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190417,100101,CBTB,-9.064,-78.618,0.2613,0.7334,0.7131
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190417,100101,PUCA,-8.393,-74.668,0.0523,0.1476,0.2041
20240523,150401,LIMA,CANTA,CANTA,20190417,100101,CANT,-11.471,-76.624,0.0439,0.0462,0.0616
20240523,200101,PIURA,PIURA,PIURA,20190421,200448,UDEP,-5.17,-80.639,0.1106,0.1785,0.1613
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190428,74613,ATIC,-16.224,-73.616,0.101,0.1558,0.143
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190428,74613,CHAL,-15.857,-74.247,0.3533,0.4953,0.6052
20240523,150118,LIMA,LIMA,LURIGANCHO,20190428,74613,NNAA,-11.991,-76.844,0.0137,0.0168,0.0215
20240523,150114,LIMA,LIMA,LA MOLINA,20190428,74613,UNAL,-12.085,-76.948,0.0099,0.0181,0.012
20240523,110502,ICA,PISCO,HUANCANO,20190429,30741,PRS2,-13.642,-75.545,5.1772,7.5722,7.1226
20240523,150109,LIMA,LIMA,CIENEGUILLA,20190429,30741,CIJS,-12.115,-76.814,0.6303,1.1809,0.9616
20240523,150105,LIMA,LIMA,BREÑA,20190429,30741,SMIL,-12.061,-77.055,0.0972,0.1697,0.1308
20240523,150114,LIMA,LIMA,LA MOLINA,20190429,30741,RINC,-12.087,-76.923,0.5789,0.6688,0.7343
20240523,150118,LIMA,LIMA,LURIGANCHO,20190429,30741,NNAA,-11.991,-76.844,0.128,0.1472,0.1363
20240523,150124,LIMA,LIMA,PUCUSANA,20190429,30741,PUCU,-12.492,-76.788,0.2121,0.3371,0.2788
20240523,150130,LIMA,LIMA,SAN BORJA,20190429,30741,CERA,-12.103,-76.998,0.1221,0.1935,0.1587
20240523,150111,LIMA,LIMA,EL AGUSTINO,20190429,30741,HJUN,-12.051,-76.999,0.2688,0.4319,0.3593
20240523,150131,LIMA,LIMA,SAN ISIDRO,20190429,30741,SNIS,-12.102,-77.033,0.1299,0.163,0.2368
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190429,30741,CHAL,-15.857,-74.247,0.3721,0.6192,0.8021
20240523,150811,LIMA,HUAURA,SAYAN,20190429,30741,SAYH,-11.133,-77.192,0.135,0.2265,0.2356
20240523,150701,LIMA,HUAROCHIRI,MATUCANA,20190429,30741,MATU,-11.843,-76.383,0.4185,0.5638,0.5072
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190429,30741,ATIC,-16.224,-73.616,0.2269,0.5667,0.4642
20240523,150113,LIMA,LIMA,JESUS MARIA,20190429,30741,JEMA,-12.078,-77.046,0.1147,0.1729,0.1873
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20190508,84718,ANRA,-12.127,-76.982,0.7045,0.735,0.4382
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20190508,84719,OCCO,-13.286,-74.548,0.3727,0.5801,0.4963
20240523,180301,MOQUEGUA,ILO,ILO,20190508,84719,ILOM,-17.635,-71.342,0.1401,0.1571,0.1389
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20190508,84719,AYAA,-13.152,-74.206,1.0154,1.1227,1.2992
20240523,40701,AREQUIPA,ISLAY,MOLLENDO,20190508,84719,MOLL,-17.017,-72.022,0.2827,0.4168,0.3167
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190508,84719,ATIC,-16.224,-73.616,5.653,5.5471,7.4235
20240523,110502,ICA,PISCO,HUANCANO,20190508,84719,PRS2,-13.642,-75.545,1.3162,1.6792,1.4744
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190512,101926,PUCA,-8.393,-74.668,0.1615,0.2454,0.2618
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190512,165212,TOQA,-17.304,-70.643,0.4507,0.5523,0.5975
20240523,180301,MOQUEGUA,ILO,ILO,20190512,165212,ILOM,-17.635,-71.342,0.0823,0.1054,0.1444
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190512,165212,MOQA,-17.193,-70.935,0.4845,0.2217,0.3412
20240523,150118,LIMA,LIMA,LURIGANCHO,20190513,21030,NNAA,-11.991,-76.844,1.9035,2.7936,2.8422
20240523,110502,ICA,PISCO,HUANCANO,20190513,21030,PRS2,-13.642,-75.545,2.3628,3.6878,4.3283
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20190513,21030,OCCO,-13.286,-74.548,0.2504,0.6287,0.5075
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20190513,21030,AYAA,-13.152,-74.206,1.0853,0.8652,1.0266
20240523,150140,LIMA,LIMA,SANTIAGO DE SURCO,20190513,21030,ANRA,-12.127,-76.982,2.4429,3.7283,5.0776
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20190513,74152,OCCO,-13.286,-74.548,0.1433,0.1538,0.1437
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20190513,74152,AYAA,-13.152,-74.206,0.6721,0.6342,0.6426
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190513,74152,CHAL,-15.857,-74.247,0.625,1.5754,1.7546
20240523,150114,LIMA,LIMA,LA MOLINA,20190513,74152,UNAL,-12.085,-76.948,0.2697,0.4678,0.4298
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190513,74152,ATIC,-16.224,-73.616,0.442,0.9036,0.9388
20240523,150118,LIMA,LIMA,LURIGANCHO,20190513,74152,NNAA,-11.991,-76.844,0.574,0.7672,0.7387
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190513,210453,CHAL,-15.857,-74.247,5.2568,7.1357,6.8335
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190513,210453,ATIC,-16.224,-73.616,1.1068,1.7599,1.4455
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190513,210453,TOQA,-17.304,-70.643,0.0355,0.0882,0.0754
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190515,230456,PUCA,-8.393,-74.668,0.0213,0.0245,0.0227
20240523,200101,PIURA,PIURA,PIURA,20190515,230456,UDEP,-5.17,-80.639,1.1056,0.3358,0.377
20240523,150114,LIMA,LIMA,LA MOLINA,20190515,230456,UNAL,-12.085,-76.948,0.0106,0.0147,0.0128
20240523,180301,MOQUEGUA,ILO,ILO,20190516,93250,ILOM,-17.635,-71.342,1.1133,1.5964,2.0264
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190516,93250,TOQA,-17.304,-70.643,5.6826,13.6861,12.6886
20240523,40701,AREQUIPA,ISLAY,MOLLENDO,20190516,93250,MOLL,-17.017,-72.022,0.5266,0.6786,0.7975
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190516,93250,MOQA,-17.193,-70.935,4.4446,11.1256,6.6465
20240523,180301,MOQUEGUA,ILO,ILO,20190517,91625,ILOM,-17.635,-71.342,0.674,1.6399,1.3737
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190517,91625,TOQA,-17.304,-70.643,2.8029,3.282,4.0177
20240523,40701,AREQUIPA,ISLAY,MOLLENDO,20190517,91625,MOLL,-17.017,-72.022,0.5,0.5036,0.5312
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190517,91625,MOQA,-17.193,-70.935,1.0682,1.986,2.297
20240523,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,20190517,225539,PUCA,-8.393,-74.668,0.0261,0.021,0.0216
20240523,180301,MOQUEGUA,ILO,ILO,20190521,83737,ILOM,-17.635,-71.342,0.0738,0.0839,0.0982
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190521,83737,TOQA,-17.304,-70.643,0.2017,0.6262,1.0028
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190521,83737,MOQA,-17.193,-70.935,0.2074,0.5701,0.2931
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190521,201501,CBTB,-9.064,-78.618,0.0561,0.1528,0.1308
20240523,21809,ANCASH,SANTA,NUEVO CHIMBOTE,20190525,75621,CBTA,-9.128,-78.521,2.2094,2.3077,2.8756
20240523,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,20190525,75621,CHYA,-6.771,-79.856,0.376,0.7253,0.5894
20240523,150118,LIMA,LIMA,LURIGANCHO,20190525,75621,NNAA,-11.991,-76.844,0.0327,0.0445,0.041
20240523,150114,LIMA,LIMA,LA MOLINA,20190525,75621,UNAL,-12.085,-76.948,0.0235,0.0349,0.0253
20240523,150126,LIMA,LIMA,PUNTA HERMOSA,20190526,24112,PHER,-12.335,-76.826,16.8537,23.0062,21.5494
20240523,81101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,20190526,24112,PAUC,-13.323,-71.591,0.2078,0.2662,0.3572
20240523,110505,ICA,PISCO,PARACAS,20190526,24112,PARA,-13.828,-76.331,2.8669,4.3583,3.9435
20240523,70104,CALLAO,CALLAO,LA PERLA,20190526,24112,PERL,-12.065,-77.108,6.7849,11.5092,11.1727
20240523,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,20190526,24112,CHYA,-6.771,-79.856,24.7777,18.1144,19.9222
20240523,150114,LIMA,LIMA,LA MOLINA,20190526,24112,RINC,-12.087,-76.923,22.7409,35.2654,35.9121
20240523,150103,LIMA,LIMA,ATE,20190526,24112,MAYA,-12.055,-76.944,7.9627,30.125,26.817
20240523,200601,PIURA,SULLANA,SULLANA,20190526,24112,SULL,-4.901,-80.684,4.0921,6.7232,5.6633
20240523,150117,LIMA,LIMA,LOS OLIVOS,20190526,24112,LOLI,-12.003,-77.066,11.1106,17.4449,24.252
20240523,210201,PUNO,AZANGARO,AZANGARO,20190526,24112,AZPV,-14.915,-70.2,0.5512,1.2101,1.1221
20240523,150118,LIMA,LIMA,LURIGANCHO,20190526,24112,CHSC,-11.942,-76.697,12.9771,24.3659,25.3603
20240523,150124,LIMA,LIMA,PUCUSANA,20190526,24112,PUCU,-12.492,-76.788,5.4948,7.5147,8.6209
20240523,150134,LIMA,LIMA,SAN LUIS,20190526,24112,SLUI,-12.073,-76.999,8.3617,13.578,10.4944
20240523,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,20190526,24112,LAGU,-6.981,-79.65,23.6925,19.7839,22.1997
20240523,40115,AREQUIPA,AREQUIPA,QUEQUEÑA,20190526,24112,QUEQ,-16.558,-71.45,0.0648,0.0975,0.0877
20240523,40301,AREQUIPA,CARAVELI,CARAVELI,20190526,24112,CARV,-15.773,-73.368,0.2232,0.6631,0.8449
20240523,150114,LIMA,LIMA,LA MOLINA,20190526,24112,UNAL,-12.085,-76.948,5.6842,9.7051,8.3768
20240523,40409,AREQUIPA,CASTILLA,ORCOPAMPA,20190526,24112,ORCO,-15.268,-72.344,0.1804,0.3315,0.2787
20240523,200405,PIURA,MORROPON,MORROPON,20190526,24112,MORR,-5.193,-79.972,10.8409,19.4666,21.2449
20240523,50301,AYACUCHO,HUANCA SANCOS,SANCOS,20190526,24112,HCSC,-13.918,-74.333,0.2366,0.462,0.4205
20240523,110405,ICA,PALPA,TIBILLO,20190526,24112,TIBI,-14.093,-75.175,1.5933,2.5573,2.4124
20240523,150111,LIMA,LIMA,EL AGUSTINO,20190526,24112,HJUN,-12.051,-76.999,12.567,20.6956,18.7074
20240523,200111,PIURA,PIURA,LAS LOMAS,20190526,24112,LOMA,-4.657,-80.245,12.322,21.8218,27.6944
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20190526,24112,AYCH,-13.149,-74.217,3.508,4.0362,5.3333
20240523,50601,AYACUCHO,LUCANAS,PUQUIO,20190526,24112,PQIO,-14.687,-74.118,0.3522,0.8997,0.7326
20240523,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,20190526,24112,SJLJ,-11.995,-77.016,11.2555,19.4205,19.4672
20240523,21801,ANCASH,SANTA,CHIMBOTE,20190526,24112,CBTB,-9.064,-78.618,12.7625,39.7979,42.1205
20240523,50114,AYACUCHO,HUAMANGA,VINCHOS,20190526,24112,OCCO,-13.286,-74.548,0.685,0.8462,0.7969
20240523,110101,ICA,ICA,ICA,20190526,24112,UICA,-14.089,-75.736,2.8666,6.577,6.5058
20240523,150129,LIMA,LIMA,SAN BARTOLO,20190526,24112,SBRT,-12.39,-76.774,16.725,20.7024,22.8985
20240523,110401,ICA,PALPA,PALPA,20190526,24112,PALP,-14.538,-75.187,2.5502,5.1045,3.8444
20240523,150811,LIMA,HUAURA,SAYAN,20190526,24112,SAYH,-11.133,-77.192,13.6445,23.8487,20.3907
20240523,110502,ICA,PISCO,HUANCANO,20190526,24112,PRS2,-13.642,-75.545,2.1186,4.2017,3.5735
20240523,110106,ICA,ICA,PARCONA,20190526,24112,PARC,-14.04,-75.699,4.5324,5.4522,6.5833
20240523,150118,LIMA,LIMA,LURIGANCHO,20190526,24112,NNAA,-11.991,-76.844,8.4931,11.563,13.158
20240523,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,20190526,24112,OLMO,-5.992,-79.747,19.5956,29.9762,29.0916
20240523,70106,CALLAO,CALLAO,VENTANILLA,20190526,24112,VENB,-11.873,-77.118,15.2443,20.6314,22.8388
20240523,200705,PIURA,TALARA,LOS ORGANOS,20190526,24112,ORGA,-4.176,-81.128,2.417,4.4022,5.3972
20240523,80901,CUSCO,LA CONVENCION,SANTA ANA,20190526,24112,CONV,-12.866,-72.693,0.6269,0.8544,0.9903
20240523,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,20190526,24112,SDOL,-12.219,-76.515,10.8461,17.7459,23.5358
20240523,190101,PASCO,PASCO,CHAUPIMARCA,20190526,24112,PASC,-10.689,-76.254,13.8617,12.5041,15.3872
20240523,40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,20190526,24112,CHUQ,-15.842,-72.649,0.163,0.2346,0.2482
20240523,80601,CUSCO,CANCHIS,SICUANI,20190526,24112,SICU,-14.273,-71.233,0.1802,0.483,0.4633
20240523,50101,AYACUCHO,HUAMANGA,AYACUCHO,20190526,24112,AYAA,-13.152,-74.206,2.9758,2.6324,3.9971
20240523,150112,LIMA,LIMA,INDEPENDENCIA,20190526,24112,INDE,-11.996,-77.052,10.5248,20.1209,20.5509
20240523,80306,CUSCO,ANTA,LIMATAMBO,20190526,24112,LIMA,-13.482,-72.445,0.2075,0.232,0.2518
20240523,150142,LIMA,LIMA,VILLA EL SALVADOR,20190526,24112,VSAL,-12.229,-76.923,18.8528,33.7146,27.0725
20240523,150130,LIMA,LIMA,SAN BORJA,20190526,24112,CERA,-12.103,-76.998,7.9594,9.3241,8.7003
20240523,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,20190526,24112,SCVM,-12.142,-76.941,15.69,33.9088,28.1557
20240523,120101,JUNIN,HUANCAYO,HUANCAYO,20190526,24112,HYOJ,-12.07,-75.212,5.3722,6.7707,6.2073
20240523,81301,CUSCO,URUBAMBA,URUBAMBA,20190526,24112,URUB,-13.301,-72.119,0.2536,0.4207,0.3802
20240523,70101,CALLAO,CALLAO,CALLAO,20190526,24112,SLN1,-12.076,-77.235,4.2703,9.0124,9.9073
20240523,120808,JUNIN,YAULI,SANTA ROSA DE SACCO,20190526,24112,STRS,-11.543,-75.931,2.1312,2.6845,2.8803
20240523,80201,CUSCO,ACOMAYO,ACOMAYO,20190526,24112,ACOM,-13.923,-71.68,0.0825,0.1412,0.1229
20240523,110301,ICA,NAZCA,NAZCA,20190526,24112,NASC,-14.823,-74.939,1.0994,1.8975,2.4315
20240523,150114,LIMA,LIMA,LA MOLINA,20190526,24112,CAMA,-12.07,-76.967,11.2082,15.7248,15.5099
20240523,220801,SAN MARTIN,RIOJA,RIOJA,20190526,24112,RIOJ,-6.058,-77.164,59.9905,68.9014,79.8
20240523,80801,CUSCO,ESPINAR,ESPINAR,20190526,24112,ESPI,-14.789,-71.407,0.2366,0.244,0.2757
20240523,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,20190526,24112,PMDO,-12.6,-69.183,0.7784,1.4226,1.6439
20240523,60301,CAJAMARCA,CELENDIN,CELENDIN,20190526,24112,CELE,-6.856,-78.145,16.8349,33.0757,28.2297
20240523,90118,HUANCAVELICA,HUANCAVELICA,ASCENSION,20190526,24112,HVCA,-12.785,-74.98,1.4636,2.8861,2.5366
20240523,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,20190526,24112,CHCA,-6.229,-77.865,35.6289,65.0225,64.3504
20240523,150106,LIMA,LIMA,CARABAYLLO,20190526,24112,CARA,-11.874,-77.017,3.8532,9.0447,9.833
20240523,150115,LIMA,LIMA,LA VICTORIA,20190526,24112,VICT,-12.087,-77.022,9.191,15.3871,15.9163
20240523,221001,SAN MARTIN,TOCACHE,TOCACHE,20190526,24112,TOCA,-8.187,-76.513,32.1037,69.5497,75.4574
20240523,160101,LORETO,MAYNAS,IQUITOS,20190526,24112,IQUI,-3.75,-73.26,20.9555,40.7868,39.7467
20240523,40303,AREQUIPA,CARAVELI,ATICO,20190526,24112,ATIC,-16.224,-73.616,0.2449,0.4931,0.5216
20240523,150122,LIMA,LIMA,MIRAFLORES,20190526,24112,MIRA,-12.127,-77.008,6.6293,13.4766,10.213
20240523,150108,LIMA,LIMA,CHORRILLOS,20190526,24112,CHOR,-12.195,-77.007,8.5426,11.3984,13.4434
20240523,180301,MOQUEGUA,ILO,ILO,20190526,24112,ILOM,-17.635,-71.342,0.1054,0.1188,0.159
20240523,150137,LIMA,LIMA,SANTA ANITA,20190526,24112,SANI,-12.045,-76.973,16.5276,19.0022,18.9364
20240523,150105,LIMA,LIMA,BREÑA,20190526,24112,SMIL,-12.061,-77.055,6.4764,11.4779,10.4745
20240523,81201,CUSCO,QUISPICANCHI,URCOS,20190526,24112,URCO,-13.686,-71.619,0.3313,0.8876,1.0774
20240523,150701,LIMA,HUAROCHIRI,MATUCANA,20190526,24112,MATU,-11.843,-76.383,7.3992,10.5005,7.3814
20240523,10201,AMAZONAS,BAGUA,BAGUA,20190526,24112,BAGU,-5.639,-78.523,46.2656,47.8702,58.22
20240523,40307,AREQUIPA,CARAVELI,CHALA,20190526,24112,CHAL,-15.857,-74.247,0.274,0.4307,0.4982
20240523,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,20190526,24112,MOQA,-17.193,-70.935,0.2568,0.2691,0.4738
20240523,120501,JUNIN,JUNIN,JUNIN,20190526,24112,JUNI,-11.163,-75.992,9.9527,15.8236,14.7386
20240523,110201,ICA,CHINCHA,CHINCHA ALTA,20190526,24112,CHIA,-13.412,-76.143,5.1253,6.1947,7.7238
20240523,230302,TACNA,JORGE BASADRE,ILABAYA,20190526,24112,TOQA,-17.304,-70.643,0.3586,0.3892,0.451
20240523,200701,PIURA,TALARA,PARIÑAS,20190526,24112,TALA,-4.589,-81.273,3.5808,8.4505,7.7156
20240523,60801,CAJAMARCA,JAEN,JAEN,20190526,24112,JAEN,-5.703,-78.81,16.7247,20.1134,19.9523
20240523,120201,JUNIN,CONCEPCION,CONCEPCION,20190526,24112,CONC,-11.911,-75.318,4.2004,4.3451,4.8691
20240523,80101,CUSCO,CUSCO,CUSCO,20190526,24112,CUSC,-13.52,-71.967,0.4502,0.6965,0.9346
20240523,150135,LIMA,LIMA,SAN MARTIN DE PORRES,20190526,24112,SMDP,-12.027,-77.08,7.8546,10.4852,12.7821
20240523,110104,ICA,ICA,OCUCAJE,20190526,24112,OCUC,-14.383,-75.679,2.3356,9.306,9.3737
